Elapsed,Time,Pitch,Roll,Yaw,Latitude,Longitude,Altitude,Velocity,RTK Status,Latitude RTK,Longitude RTK,Altitude RTK,ALT:Altitude,ALT:Filtered Altitude,ECHO:Depth,ECHO:True Depth,ECHO:Temperature,ECHO:Pitch,ECHO:Roll
66649,12:57:04.104,-5.87,1.07,-45.71,56.12834494,9.95432975,5.65,5.79,ON,56.12831690,9.95431430,64.25,7.13,7.13,0.000,0.000,0.10,0.3,-0.9
66748,12:57:04.204,-6.40,1.50,-45.72,56.12834931,9.95432391,5.65,5.81,ON,56.12831690,9.95431430,64.25,7.13,7.13,0.000,0.000,0.25,0.3,-0.9
66848,12:57:04.303,-6.69,1.37,-45.77,56.12835347,9.95431851,5.65,5.84,ON,56.12832542,9.95430335,64.24,7.13,7.13,0.000,0.000,0.25,0.3,-0.9
66949,12:57:04.405,-6.45,0.69,-45.71,56.12835789,9.95431285,5.65,5.88,ON,56.12832542,9.95430335,64.24,7.12,7.12,0.000,0.000,0.25,0.4,-0.9
67049,12:57:04.504,-6.11,0.00,-45.59,56.12836210,9.95430745,5.64,5.90,ON,56.12833396,9.95429233,64.24,7.12,7.12,0.000,0.000,0.25,0.4,-0.9
67148,12:57:04.603,-5.78,-0.49,-45.57,56.12836660,9.95430181,5.64,5.93,ON,56.12833396,9.95429233,64.24,7.12,7.12,0.000,0.000,0.25,0.4,-0.9
67248,12:57:04.703,-5.36,-0.89,-45.56,56.12837081,9.95429631,5.64,5.94,ON,56.12834262,9.95428119,64.25,7.12,7.12,0.000,0.000,0.10,0.4,-0.9
67348,12:57:04.803,-4.94,-1.05,-45.61,56.12837522,9.95429043,5.64,5.94,ON,56.12834262,9.95428119,64.25,7.12,7.12,0.000,0.000,0.10,0.4,-0.9
67450,12:57:04.905,-4.74,-0.94,-45.65,56.12837941,9.95428479,5.64,5.93,ON,56.12835126,9.95426983,64.26,7.13,7.13,0.000,0.000,0.10,0.4,-0.9
67549,12:57:05.004,-4.68,-0.73,-45.69,56.12838382,9.95427868,5.64,5.92,ON,56.12835126,9.95426983,64.26,7.13,7.13,0.000,0.000,0.10,0.4,-0.9
67649,12:57:05.104,-4.88,-0.40,-45.76,56.12838791,9.95427303,5.65,5.91,ON,56.12835977,9.95425836,64.26,7.13,7.13,0.000,0.000,0.25,0.4,-0.9
67748,12:57:05.203,-4.82,-0.25,-45.83,56.12839211,9.95426713,5.65,5.90,ON,56.12835977,9.95425836,64.26,7.12,7.12,0.000,0.000,0.10,0.4,-0.9
67849,12:57:05.304,-4.60,-0.26,-45.88,56.12839615,9.95426139,5.65,5.89,ON,56.12836828,9.95424674,64.25,7.12,7.12,0.000,0.000,0.10,0.4,-0.9
67949,12:57:05.404,-4.52,-0.29,-45.90,56.12840061,9.95425502,5.65,5.88,ON,56.12836828,9.95424674,64.25,7.12,7.12,0.000,0.000,0.25,0.4,-0.8
68049,12:57:05.504,-4.21,0.13,-45.83,56.12840472,9.95424909,5.64,5.87,ON,56.12837660,9.95423496,64.26,7.12,7.12,0.000,0.000,0.25,0.4,-0.8
68148,12:57:05.603,-4.32,0.80,-45.73,56.12840897,9.95424289,5.64,5.87,ON,56.12837660,9.95423496,64.26,7.12,7.12,0.000,0.000,0.10,0.5,-0.8
68248,12:57:05.703,-4.32,1.23,-45.69,56.12841306,9.95423691,5.65,5.88,ON,56.12838491,9.95422308,64.26,7.13,7.13,0.000,0.000,0.10,0.5,-0.8
68349,12:57:05.804,-3.77,1.17,-45.70,56.12841742,9.95423056,5.65,5.89,ON,56.12838491,9.95422308,64.26,7.13,7.13,0.000,0.000,0.00,0.5,-0.8
68450,12:57:05.905,-3.13,0.74,-45.74,56.12842174,9.95422433,5.67,5.88,ON,56.12839319,9.95421116,64.27,7.14,7.14,0.000,0.000,0.10,0.5,-0.8
68548,12:57:06.003,-2.25,0.26,-45.74,56.12842588,9.95421829,5.67,5.87,ON,56.12839319,9.95421116,64.27,7.14,7.14,0.000,0.000,0.00,0.5,-0.8
68649,12:57:06.104,-1.76,-0.37,-45.79,56.12842982,9.95421256,5.67,5.84,ON,56.12840143,9.95419923,64.28,7.14,7.14,0.000,0.000,0.25,0.5,-0.8
68749,12:57:06.204,-1.52,-1.10,-45.82,56.12843397,9.95420651,5.67,5.80,ON,56.12840143,9.95419923,64.28,7.14,7.14,0.000,0.000,0.10,0.5,-0.8
68849,12:57:06.304,-1.14,-1.30,-45.87,56.12843761,9.95420106,5.67,5.75,ON,56.12840957,9.95418736,64.29,7.14,7.14,0.000,0.000,0.10,0.5,-0.7
68950,12:57:06.405,-0.83,-0.98,-45.86,56.12844163,9.95419495,5.67,5.70,ON,56.12840957,9.95418736,64.29,7.14,7.14,0.000,0.000,0.25,0.6,-0.7
69048,12:57:06.504,-0.95,-0.63,-45.83,56.12844539,9.95418913,5.68,5.65,ON,56.12841740,9.95417556,64.30,7.15,7.15,0.000,0.000,0.10,0.6,-0.7
69148,12:57:06.603,-1.11,-0.22,-45.82,56.12844929,9.95418301,5.68,5.59,ON,56.12841740,9.95417556,64.30,7.15,7.15,0.000,0.000,0.25,0.6,-0.7
69249,12:57:06.704,-1.32,0.40,-45.78,56.12845290,9.95417711,5.68,5.54,ON,56.12842509,9.95416371,64.31,7.15,7.15,0.000,0.000,0.00,0.6,-0.7
69349,12:57:06.804,-0.93,0.96,-45.76,56.12845671,9.95417102,5.68,5.49,ON,56.12842509,9.95416371,64.31,7.15,7.15,0.000,0.000,0.10,0.6,-0.6
69450,12:57:06.905,-0.49,1.54,-45.65,56.12846029,9.95416528,5.68,5.43,ON,56.12843259,9.95415195,64.31,7.15,7.15,0.000,0.000,0.25,0.6,-0.6
69548,12:57:07.003,-0.00,1.96,-45.54,56.12846403,9.95415933,5.68,5.38,ON,56.12843259,9.95415195,64.31,7.16,7.16,0.000,0.000,0.10,0.6,-0.6
69649,12:57:07.104,0.59,2.23,-45.49,56.12846756,9.95415369,5.69,5.32,ON,56.12843990,9.95414042,64.31,7.16,7.16,0.000,0.000,0.10,0.6,-0.6
69748,12:57:07.203,0.96,2.12,-45.43,56.12847123,9.95414795,5.69,5.25,ON,56.12843990,9.95414042,64.31,7.16,7.16,0.000,0.000,0.25,0.6,-0.6
69848,12:57:07.303,1.03,1.51,-45.47,56.12847471,9.95414263,5.70,5.17,ON,56.12844715,9.95412934,64.31,7.16,7.16,0.000,0.000,0.25,0.6,-0.6
69950,12:57:07.405,1.11,0.70,-45.55,56.12847836,9.95413720,5.70,5.11,ON,56.12844715,9.95412934,64.31,7.16,7.16,0.000,0.000,0.10,0.6,-0.5
70049,12:57:07.504,0.85,-0.26,-45.71,56.12848181,9.95413212,5.69,5.04,ON,56.12845425,9.95411876,64.31,7.17,7.17,0.000,0.000,0.00,0.6,-0.5
70148,12:57:07.603,0.39,-1.11,-45.81,56.12848544,9.95412683,5.69,4.97,ON,56.12845425,9.95411876,64.31,7.16,7.16,0.000,0.000,0.25,0.6,-0.5
70249,12:57:07.704,0.17,-1.67,-45.88,56.12848878,9.95412184,5.69,4.91,ON,56.12846119,9.95410851,64.31,7.16,7.16,0.000,0.000,0.00,0.6,-0.5
70348,12:57:07.803,-0.07,-1.38,-45.92,56.12849222,9.95411659,5.69,4.86,ON,56.12846119,9.95410851,64.31,7.16,7.16,0.000,0.000,0.00,0.7,-0.5
70452,12:57:07.907,-0.22,-0.88,-45.94,56.12849543,9.95411163,5.69,4.81,ON,56.12846790,9.95409843,64.31,7.16,7.16,0.000,0.000,0.10,0.7,-0.4
70548,12:57:08.003,-0.37,-0.40,-45.96,56.12849864,9.95410652,5.69,4.77,ON,56.12846790,9.95409843,64.31,7.17,7.17,0.000,0.000,0.25,0.7,-0.4
70649,12:57:08.104,-0.68,0.03,-45.95,56.12850173,9.95410164,5.70,4.74,ON,56.12847440,9.95408837,64.30,7.16,7.16,0.000,0.000,0.25,0.7,-0.4
70748,12:57:08.203,-0.82,0.21,-45.97,56.12850498,9.95409652,5.70,4.72,ON,56.12847440,9.95408837,64.30,7.17,7.17,0.000,0.000,0.10,0.6,-0.4
70848,12:57:08.303,-0.97,0.14,-45.97,56.12850809,9.95409163,5.70,4.69,ON,56.12848079,9.95407843,64.30,7.16,7.16,0.000,0.000,0.25,0.6,-0.4
70949,12:57:08.404,-0.89,-0.08,-45.94,56.12851147,9.95408635,5.70,4.67,ON,56.12848079,9.95407843,64.30,7.16,7.16,0.000,0.000,0.25,0.6,-0.4
71049,12:57:08.504,-0.93,-0.38,-45.90,56.12851452,9.95408149,5.69,4.64,ON,56.12848707,9.95406854,64.29,7.16,7.16,0.000,0.000,0.00,0.6,-0.4
71149,12:57:08.604,-1.02,-0.46,-45.89,56.12851759,9.95407649,5.69,4.61,ON,56.12848707,9.95406854,64.29,7.16,7.16,0.000,0.000,0.00,0.6,-0.4
71249,12:57:08.704,-0.56,-0.39,-45.86,56.12852050,9.95407174,5.69,4.59,ON,56.12849321,9.95405868,64.29,7.16,7.16,0.000,0.000,0.10,0.6,-0.4
71348,12:57:08.803,2.81,-0.22,-45.76,56.12852339,9.95406696,5.69,4.54,ON,56.12849321,9.95405868,64.29,7.16,7.16,0.000,0.000,0.10,0.6,-0.3
71450,12:57:08.905,11.66,-0.45,-45.72,56.12852627,9.95406230,5.69,4.37,ON,56.12849919,9.95404905,64.28,7.16,7.16,0.000,0.000,0.10,0.6,-0.3
71548,12:57:09.003,17.43,-0.76,-45.91,56.12852915,9.95405767,5.69,4.07,ON,56.12849919,9.95404905,64.28,7.16,7.16,0.000,0.000,0.10,0.6,-0.3
71649,12:57:09.104,21.73,-0.84,-46.09,56.12853166,9.95405364,5.69,3.67,ON,56.12850454,9.95404051,64.27,7.18,7.18,0.000,0.000,0.25,0.6,-0.3
71748,12:57:09.203,24.34,-0.81,-46.15,56.12853397,9.95404993,5.69,3.17,ON,56.12850454,9.95404051,64.27,7.19,7.19,0.000,0.000,0.25,0.6,-0.2
71849,12:57:09.304,25.10,-1.39,-46.22,56.12853588,9.95404700,5.68,2.64,ON,56.12850906,9.95403340,64.25,7.29,7.29,0.000,0.000,0.00,0.6,-0.2
71950,12:57:09.405,23.82,-1.78,-46.35,56.12853754,9.95404444,5.68,2.10,ON,56.12850906,9.95403340,64.25,7.63,7.63,0.000,0.000,0.10,0.6,-0.2
72049,12:57:09.504,21.21,-2.37,-46.51,56.12853878,9.95404262,5.66,1.58,ON,56.12851231,9.95402833,64.24,7.76,7.76,0.000,0.000,0.10,0.6,-0.2
72148,12:57:09.603,17.57,-2.46,-46.52,56.12853973,9.95404133,5.66,1.16,ON,56.12851231,9.95402833,64.24,7.76,7.76,0.000,0.000,0.25,0.6,-0.2
72249,12:57:09.704,14.22,-2.07,-46.35,56.12854024,9.95404058,5.63,0.86,ON,56.12851436,9.95402521,64.23,7.67,7.67,0.000,0.000,0.10,0.6,-0.1
72348,12:57:09.803,11.41,-1.52,-46.18,56.12854073,9.95403975,5.63,0.66,ON,56.12851436,9.95402521,64.23,7.39,7.39,0.000,0.000,0.00,0.7,-0.1
72450,12:57:09.905,9.49,-0.86,-46.11,56.12854109,9.95403907,5.62,0.54,ON,56.12851556,9.95402337,64.23,7.30,7.30,0.000,0.000,0.00,0.7,-0.1
72549,12:57:10.004,8.41,-0.32,-46.05,56.12854141,9.95403839,5.62,0.46,ON,56.12851556,9.95402337,64.23,7.18,7.18,0.000,0.000,0.25,0.7,0.1
72649,12:57:10.104,7.89,0.06,-46.03,56.12854147,9.95403754,5.61,0.40,ON,56.12851630,9.95402212,64.20,7.15,7.15,0.000,0.000,0.25,0.7,0.1
72749,12:57:10.204,7.51,0.25,-46.03,56.12854171,9.95403698,5.61,0.36,ON,56.12851630,9.95402212,64.20,7.11,7.11,0.000,0.000,0.00,0.8,0.1
72849,12:57:10.304,7.15,0.11,-46.02,56.12854193,9.95403652,5.56,0.32,ON,56.12851683,9.95402122,64.15,7.09,7.09,0.000,0.000,0.10,0.8,0.2
72950,12:57:10.405,6.78,-0.04,-45.99,56.12854216,9.95403612,5.56,0.29,ON,56.12851683,9.95402122,64.15,7.07,7.07,0.000,0.000,0.10,0.8,0.2
73049,12:57:10.504,6.42,-0.12,-45.94,56.12854232,9.95403562,5.46,0.25,ON,56.12851722,9.95402055,64.07,7.04,7.04,0.000,0.000,0.10,0.8,0.2
73148,12:57:10.603,6.07,-0.14,-45.89,56.12854243,9.95403532,5.46,0.21,ON,56.12851722,9.95402055,64.07,7.03,7.03,0.000,0.000,0.00,0.8,0.3
73249,12:57:10.704,5.52,-0.08,-45.90,56.12854252,9.95403508,5.31,0.16,ON,56.12851748,9.95402017,63.95,6.94,6.94,0.000,0.000,0.25,0.8,0.3
73348,12:57:10.803,4.76,-0.09,-45.89,56.12854260,9.95403488,5.31,0.09,ON,56.12851748,9.95402017,63.95,6.89,6.89,0.000,0.000,0.10,0.8,0.3
73450,12:57:10.905,3.76,-0.10,-45.95,56.12854265,9.95403480,5.15,0.03,ON,56.12851768,9.95401989,63.81,6.84,6.84,0.000,0.000,0.25,0.8,0.4
73548,12:57:11.003,2.43,-0.08,-46.03,56.12854273,9.95403495,5.15,0.10,ON,56.12851768,9.95401989,63.81,6.78,6.78,0.000,0.000,0.10,0.8,0.4
73649,12:57:11.104,0.88,-0.08,-46.10,56.12854267,9.95403514,4.96,0.19,ON,56.12851763,9.95402007,63.64,6.66,6.66,0.000,0.000,0.10,0.9,0.5
73748,12:57:11.203,-0.51,-0.08,-46.18,56.12854252,9.95403549,4.96,0.27,ON,56.12851763,9.95402007,63.64,6.61,6.61,0.000,0.000,0.25,0.9,0.6
73849,12:57:11.304,-1.94,0.03,-46.23,56.12854234,9.95403584,4.77,0.33,ON,56.12851743,9.95402043,63.46,6.55,6.55,0.000,0.000,0.10,0.9,0.6
73950,12:57:11.405,-3.32,0.16,-46.25,56.12854209,9.95403636,4.77,0.37,ON,56.12851743,9.95402043,63.46,6.51,6.51,0.000,0.000,0.10,0.9,0.6
74049,12:57:11.504,-4.54,0.21,-46.26,56.12854189,9.95403670,4.57,0.39,ON,56.12851702,9.95402115,63.28,6.46,6.46,0.000,0.000,0.25,0.8,0.6
74148,12:57:11.603,-5.34,0.16,-46.25,56.12854165,9.95403708,4.57,0.38,ON,56.12851702,9.95402115,63.28,6.39,6.39,0.000,0.000,0.10,0.8,0.6
74249,12:57:11.704,-5.95,0.02,-46.18,56.12854146,9.95403742,4.40,0.36,ON,56.12851654,9.95402195,63.10,6.20,6.20,0.000,0.000,0.25,0.8,0.6
74348,12:57:11.803,-6.36,-0.13,-46.13,56.12854135,9.95403777,4.40,0.33,ON,56.12851654,9.95402195,63.10,6.10,6.10,0.000,0.000,0.25,0.8,0.6
74450,12:57:11.905,-6.48,-0.12,-46.06,56.12854121,9.95403803,4.22,0.28,ON,56.12851617,9.95402264,62.93,6.00,6.00,0.000,0.000,0.25,0.8,0.6
74549,12:57:12.004,-6.44,-0.07,-45.99,56.12854104,9.95403823,4.22,0.23,ON,56.12851617,9.95402264,62.93,5.95,5.95,0.000,0.000,0.25,0.8,0.5
74649,12:57:12.104,-6.12,0.05,-45.95,56.12854090,9.95403837,4.03,0.17,ON,56.12851581,9.95402306,62.76,5.85,5.85,0.000,0.000,0.10,0.8,0.5
74748,12:57:12.203,-5.55,0.13,-45.89,56.12854058,9.95403853,4.03,0.10,ON,56.12851581,9.95402306,62.76,5.80,5.80,0.000,0.000,0.25,0.8,0.4
74848,12:57:12.303,-4.75,0.23,-45.83,56.12854054,9.95403858,3.86,0.03,ON,56.12851563,9.95402347,62.58,5.76,5.76,0.000,0.000,0.10,0.8,0.4
74949,12:57:12.404,-3.76,0.13,-45.78,56.12854057,9.95403859,3.86,0.09,ON,56.12851563,9.95402347,62.58,5.70,5.70,0.000,0.000,0.10,0.7,0.3
75048,12:57:12.503,-2.31,-0.21,-45.77,56.12854067,9.95403850,3.69,0.17,ON,56.12851562,9.95402339,62.41,5.63,5.63,0.000,0.000,0.25,0.7,0.2
75148,12:57:12.603,-1.08,-0.37,-45.77,56.12854087,9.95403830,3.69,0.23,ON,56.12851562,9.95402339,62.41,5.44,5.44,0.000,0.000,0.25,0.7,0.2
75249,12:57:12.704,-0.06,-0.48,-45.80,56.12854108,9.95403832,3.47,0.28,ON,56.12851589,9.95402306,62.25,5.33,5.33,0.000,0.000,0.25,0.7,0.2
75348,12:57:12.803,0.91,-0.45,-45.82,56.12854122,9.95403804,3.47,0.31,ON,56.12851589,9.95402306,62.25,5.25,5.25,0.000,0.000,0.10,0.7,0.2
75452,12:57:12.907,1.89,-0.40,-45.86,56.12854138,9.95403773,3.34,0.33,ON,56.12851623,9.95402245,62.12,5.20,5.20,0.000,0.000,0.00,0.7,0.2
75549,12:57:13.004,2.53,-0.24,-45.86,56.12854157,9.95403736,3.34,0.34,ON,56.12851623,9.95402245,62.12,5.14,5.14,0.000,0.000,0.10,0.7,0.2
75649,12:57:13.104,2.97,0.05,-45.84,56.12854155,9.95403701,3.18,0.34,ON,56.12851663,9.95402166,62.02,5.02,5.02,0.000,0.000,0.10,0.7,0.2
75748,12:57:13.203,3.19,0.25,-45.82,56.12854170,9.95403662,3.18,0.33,ON,56.12851663,9.95402166,62.02,4.96,4.96,0.000,0.000,0.10,0.7,0.2
75849,12:57:13.304,3.44,0.27,-45.78,56.12854187,9.95403628,3.06,0.31,ON,56.12851712,9.95402077,61.93,4.90,4.90,0.000,0.000,0.25,0.7,0.2
75949,12:57:13.404,3.41,0.23,-45.76,56.12854210,9.95403598,3.06,0.29,ON,56.12851712,9.95402077,61.93,4.87,4.87,0.000,0.000,0.00,0.7,0.2
76048,12:57:13.503,3.35,0.20,-45.77,56.12854227,9.95403569,2.98,0.26,ON,56.12851753,9.95402004,61.85,4.80,4.80,0.000,0.000,0.25,0.7,0.2
76148,12:57:13.603,3.29,0.19,-45.77,56.12854241,9.95403538,2.98,0.22,ON,56.12851753,9.95402004,61.85,4.78,4.78,0.000,0.000,0.10,0.7,0.3
76248,12:57:13.703,3.07,0.20,-45.76,56.12854251,9.95403511,2.90,0.17,ON,56.12851785,9.95401943,61.76,4.75,4.75,0.000,0.000,0.10,0.8,0.3
76348,12:57:13.803,2.84,0.14,-45.78,56.12854260,9.95403485,2.90,0.12,ON,56.12851785,9.95401943,61.76,4.71,4.71,0.000,0.000,0.10,0.8,0.3
76450,12:57:13.905,2.46,0.05,-45.83,56.12854277,9.95403452,2.82,0.06,ON,56.12851813,9.95401907,61.69,4.68,4.68,0.000,0.000,0.25,0.8,0.3
76548,12:57:14.003,2.06,0.07,-45.87,56.12854284,9.95403452,2.82,0.02,ON,56.12851813,9.95401907,61.69,4.61,4.61,0.000,0.000,0.00,0.8,0.3
76649,12:57:14.104,1.49,0.33,-45.92,56.12854285,9.95403460,2.77,0.08,ON,56.12851823,9.95401906,61.62,4.57,4.57,0.000,0.000,0.25,0.8,0.3
76748,12:57:14.203,0.78,0.19,-45.93,56.12854278,9.95403479,2.77,0.14,ON,56.12851823,9.95401906,61.62,4.54,4.54,0.000,0.000,0.10,0.8,0.3
76848,12:57:14.303,-0.28,-0.30,-45.92,56.12854271,9.95403508,2.71,0.19,ON,56.12851819,9.95401945,61.53,4.50,4.50,0.000,0.000,0.10,0.8,0.4
76951,12:57:14.406,-1.25,-0.53,-45.91,56.12854278,9.95403577,2.71,0.22,ON,56.12851819,9.95401945,61.53,4.44,4.44,0.000,0.000,0.25,0.8,0.4
77049,12:57:14.504,-1.97,-0.29,-45.95,56.12854266,9.95403612,2.65,0.23,ON,56.12851795,9.95401996,61.45,4.41,4.41,0.000,0.000,0.10,0.8,0.4
77149,12:57:14.604,-2.63,-0.30,-45.97,56.12854244,9.95403637,2.65,0.23,ON,56.12851795,9.95401996,61.45,4.39,4.39,0.000,0.000,0.10,0.8,0.4
77249,12:57:14.704,-3.07,-0.36,-45.98,56.12854225,9.95403667,2.53,0.22,ON,56.12851764,9.95402053,61.34,4.36,4.36,0.000,0.000,0.10,0.8,0.4
77348,12:57:14.803,-3.31,-0.44,-45.96,56.12854205,9.95403737,2.53,0.20,ON,56.12851764,9.95402053,61.34,4.32,4.32,0.000,0.000,0.10,0.8,0.4
77449,12:57:14.904,-3.40,-0.52,-45.94,56.12854192,9.95403773,2.38,0.17,ON,56.12851743,9.95402120,61.19,4.22,4.22,0.000,0.000,0.10,0.8,0.4
77548,12:57:15.003,-3.25,-0.58,-45.90,56.12854176,9.95403797,2.38,0.15,ON,56.12851743,9.95402120,61.19,4.15,4.15,0.000,0.000,0.00,0.7,0.4
77649,12:57:15.104,-3.06,-0.47,-45.87,56.12854166,9.95403811,2.21,0.10,ON,56.12851714,9.95402164,61.01,4.08,4.08,0.000,0.000,0.10,0.7,0.4
77749,12:57:15.204,-2.59,-0.42,-45.82,56.12854161,9.95403788,2.21,0.06,ON,56.12851714,9.95402164,61.01,4.01,4.01,0.000,0.000,0.25,0.7,0.4
77849,12:57:15.304,-2.13,-0.34,-45.73,56.12854159,9.95403788,2.04,0.01,ON,56.12851695,9.95402184,60.83,3.96,3.96,0.000,0.000,0.25,0.7,0.4
77950,12:57:15.405,-1.66,-0.29,-45.67,56.12854158,9.95403794,2.04,0.03,ON,56.12851695,9.95402184,60.83,3.82,3.82,0.000,0.000,0.00,0.7,0.4
78049,12:57:15.504,-1.07,-0.22,-45.62,56.12854159,9.95403790,1.88,0.08,ON,56.12851695,9.95402172,60.67,3.75,3.75,0.000,0.000,0.25,0.7,0.3
78148,12:57:15.603,-0.54,-0.11,-45.60,56.12854156,9.95403774,1.88,0.11,ON,56.12851695,9.95402172,60.67,3.68,3.68,0.000,0.000,0.10,0.7,0.3
78249,12:57:15.704,-0.23,-0.03,-45.56,56.12854158,9.95403756,1.74,0.13,ON,56.12851708,9.95402147,60.53,3.59,3.59,0.000,0.000,0.00,0.7,0.3
78348,12:57:15.803,0.17,0.07,-45.54,56.12854158,9.95403738,1.74,0.15,ON,56.12851708,9.95402147,60.53,3.46,3.46,0.000,0.000,0.25,0.7,0.2
78451,12:57:15.906,0.62,0.02,-45.53,56.12854164,9.95403717,1.58,0.16,ON,56.12851728,9.95402101,60.39,3.40,3.40,0.000,0.000,0.10,0.7,0.2
78548,12:57:16.003,0.90,-0.04,-45.56,56.12854180,9.95403691,1.58,0.17,ON,56.12851728,9.95402101,60.39,3.35,3.35,0.000,0.000,0.00,0.7,0.2
78649,12:57:16.104,1.15,0.10,-45.59,56.12854195,9.95403649,1.44,0.17,ON,56.12851749,9.95402059,60.25,3.29,3.29,0.000,0.000,0.10,0.7,0.2
78748,12:57:16.203,1.46,-0.06,-45.65,56.12854206,9.95403624,1.44,0.16,ON,56.12851749,9.95402059,60.25,3.24,3.24,0.000,0.000,0.25,0.8,0.2
78848,12:57:16.303,1.55,-0.28,-45.71,56.12854216,9.95403605,1.34,0.14,ON,56.12851772,9.95402007,60.13,3.13,3.13,0.000,0.000,0.10,0.8,0.2
78949,12:57:16.404,1.54,-0.35,-45.78,56.12854226,9.95403593,1.34,0.11,ON,56.12851772,9.95402007,60.13,3.08,3.08,0.000,0.000,0.25,0.8,0.2
79048,12:57:16.503,1.35,-0.41,-45.82,56.12854244,9.95403578,1.30,0.07,ON,56.12851787,9.95401967,60.05,3.04,3.04,0.000,0.000,0.25,0.8,0.3
79148,12:57:16.603,1.05,-0.37,-45.86,56.12854252,9.95403565,1.30,0.05,ON,56.12851787,9.95401967,60.05,3.00,3.00,0.000,0.000,0.00,0.8,0.3
79249,12:57:16.704,0.67,-0.26,-45.87,56.12854257,9.95403558,1.28,0.02,ON,56.12851797,9.95401945,60.05,2.98,2.98,0.000,0.000,0.10,0.8,0.3
79349,12:57:16.804,0.38,-0.10,-45.86,56.12854259,9.95403557,1.28,0.02,ON,56.12851797,9.95401945,60.05,2.95,2.95,0.000,0.000,0.00,0.8,0.3
79450,12:57:16.905,0.11,0.07,-45.85,56.12854266,9.95403557,1.25,0.03,ON,56.12851789,9.95401931,60.04,2.92,2.92,0.000,0.000,0.00,0.8,0.3
79548,12:57:17.003,-0.17,0.19,-45.91,56.12854257,9.95403563,1.25,0.05,ON,56.12851789,9.95401931,60.04,2.92,2.92,0.000,0.000,0.10,0.8,0.3
79649,12:57:17.104,-0.47,0.32,-46.14,56.12854246,9.95403567,1.26,0.07,ON,56.12851771,9.95401932,60.05,2.92,2.92,0.000,0.000,0.10,0.8,0.3
79749,12:57:17.204,-0.73,0.34,-46.67,56.12854232,9.95403567,1.26,0.08,ON,56.12851771,9.95401932,60.05,2.93,2.93,0.000,0.000,0.25,0.8,0.3
79849,12:57:17.304,-1.00,0.35,-47.54,56.12854193,9.95403554,1.28,0.09,ON,56.12851753,9.95401944,60.06,2.93,2.93,0.000,0.000,0.10,0.8,0.3
79949,12:57:17.405,-1.20,0.38,-48.70,56.12854180,9.95403563,1.28,0.09,ON,56.12851753,9.95401944,60.06,2.94,2.94,0.000,0.000,0.25,0.8,0.3
80048,12:57:17.503,-1.38,0.41,-50.07,56.12854167,9.95403573,1.30,0.09,ON,56.12851732,9.95401953,60.06,2.95,2.95,0.000,0.000,0.10,0.8,0.3
80149,12:57:17.604,-1.54,0.42,-51.57,56.12854155,9.95403585,1.30,0.08,ON,56.12851732,9.95401953,60.06,2.95,2.95,0.000,0.000,0.10,0.7,0.3
80248,12:57:17.704,-1.61,0.39,-53.11,56.12854145,9.95403596,1.31,0.07,ON,56.12851715,9.95401968,60.07,2.98,2.98,0.000,0.000,0.25,0.7,0.2
80348,12:57:17.803,-1.66,0.40,-54.66,56.12854134,9.95403609,1.31,0.05,ON,56.12851715,9.95401968,60.07,3.00,3.00,0.000,0.000,0.10,0.7,0.2
80453,12:57:17.908,-1.66,0.42,-56.26,56.12854130,9.95403619,1.33,0.04,ON,56.12851707,9.95401978,60.07,3.00,3.00,0.000,0.000,0.25,0.7,0.2
80549,12:57:18.004,-1.51,0.44,-57.90,56.12854128,9.95403629,1.33,0.03,ON,56.12851707,9.95401978,60.07,3.01,3.01,0.000,0.000,0.10,0.7,0.2
80649,12:57:18.104,-1.35,0.39,-59.58,56.12854127,9.95403635,1.34,0.04,ON,56.12851701,9.95401970,60.08,3.00,3.00,0.000,0.000,0.00,0.7,0.2
80749,12:57:18.204,-1.13,0.39,-61.28,56.12854125,9.95403645,1.34,0.05,ON,56.12851701,9.95401970,60.08,2.98,2.98,0.000,0.000,0.10,0.7,0.2
80848,12:57:18.303,-0.92,0.36,-62.95,56.12854125,9.95403644,1.36,0.07,ON,56.12851702,9.95401954,60.08,2.98,2.98,0.000,0.000,0.25,0.7,0.2
80949,12:57:18.404,-0.67,0.33,-64.64,56.12854124,9.95403637,1.36,0.08,ON,56.12851702,9.95401954,60.08,2.99,2.99,0.000,0.000,-0.10,0.7,0.2
81049,12:57:18.504,-0.37,0.24,-66.35,56.12854125,9.95403629,1.37,0.10,ON,56.12851711,9.95401926,60.08,2.99,2.99,0.000,0.000,0.00,0.6,0.2
81149,12:57:18.604,-0.13,0.25,-68.03,56.12854115,9.95403614,1.37,0.11,ON,56.12851711,9.95401926,60.08,3.01,3.01,0.000,0.000,0.10,0.7,0.2
81249,12:57:18.704,0.19,0.23,-69.60,56.12854118,9.95403603,1.38,0.11,ON,56.12851723,9.95401898,60.09,3.01,3.01,0.000,0.000,0.00,0.7,0.2
81348,12:57:18.803,0.38,0.18,-71.02,56.12854123,9.95403590,1.38,0.11,ON,56.12851723,9.95401898,60.09,3.01,3.01,0.000,0.000,0.10,0.7,0.2
81450,12:57:18.905,0.43,0.17,-72.32,56.12854126,9.95403577,1.39,0.09,ON,56.12851736,9.95401867,60.08,3.00,3.00,0.000,0.000,0.25,0.7,0.2
